sample_id,video_path,label,crash_ego,weather,timing
TRAIN_1152,./train/TRAIN_1152.mp4,7,1.0,0,0
TRAIN_1153,./train/TRAIN_1153.mp4,7,1.0,0,0
TRAIN_1154,./train/TRAIN_1154.mp4,0,0.0,-1,-1
TRAIN_1155,./train/TRAIN_1155.mp4,0,0.0,-1,-1
TRAIN_1156,./train/TRAIN_1156.mp4,9,1.0,1,0
TRAIN_1157,./train/TRAIN_1157.mp4,0,0.0,-1,-1
TRAIN_1158,./train/TRAIN_1158.mp4,0,0.0,-1,-1
TRAIN_1159,./train/TRAIN_1159.mp4,7,1.0,0,0
TRAIN_1160,./train/TRAIN_1160.mp4,1,2.0,0,0
TRAIN_1161,./train/TRAIN_1161.mp4,1,2.0,0,0
TRAIN_1162,./train/TRAIN_1162.mp4,1,2.0,0,0
TRAIN_1163,./train/TRAIN_1163.mp4,7,1.0,0,0
TRAIN_1164,./train/TRAIN_1164.mp4,1,2.0,0,0
TRAIN_1165,./train/TRAIN_1165.mp4,0,0.0,-1,-1
TRAIN_1166,./train/TRAIN_1166.mp4,8,1.0,0,1
TRAIN_1167,./train/TRAIN_1167.mp4,1,2.0,0,0
TRAIN_1168,./train/TRAIN_1168.mp4,1,2.0,0,0
TRAIN_1169,./train/TRAIN_1169.mp4,1,2.0,0,0
TRAIN_1170,./train/TRAIN_1170.mp4,0,0.0,-1,-1
TRAIN_1171,./train/TRAIN_1171.mp4,0,0.0,-1,-1
TRAIN_1172,./train/TRAIN_1172.mp4,1,2.0,0,0
TRAIN_1173,./train/TRAIN_1173.mp4,5,2.0,2,0
TRAIN_1174,./train/TRAIN_1174.mp4,0,0.0,-1,-1
TRAIN_1175,./train/TRAIN_1175.mp4,1,2.0,0,0
TRAIN_1176,./train/TRAIN_1176.mp4,0,0.0,-1,-1
TRAIN_1177,./train/TRAIN_1177.mp4,3,2.0,1,0
TRAIN_1178,./train/TRAIN_1178.mp4,7,1.0,0,0
TRAIN_1179,./train/TRAIN_1179.mp4,2,2.0,0,1
TRAIN_1180,./train/TRAIN_1180.mp4,1,2.0,0,0
TRAIN_1181,./train/TRAIN_1181.mp4,0,0.0,-1,-1
TRAIN_1182,./train/TRAIN_1182.mp4,7,1.0,0,0
TRAIN_1183,./train/TRAIN_1183.mp4,0,0.0,-1,-1
TRAIN_1184,./train/TRAIN_1184.mp4,0,0.0,-1,-1
TRAIN_1185,./train/TRAIN_1185.mp4,0,0.0,-1,-1
TRAIN_1186,./train/TRAIN_1186.mp4,0,0.0,-1,-1
TRAIN_1187,./train/TRAIN_1187.mp4,0,0.0,-1,-1
TRAIN_1188,./train/TRAIN_1188.mp4,0,0.0,-1,-1
TRAIN_1189,./train/TRAIN_1189.mp4,0,0.0,-1,-1
TRAIN_1190,./train/TRAIN_1190.mp4,0,0.0,-1,-1
TRAIN_1191,./train/TRAIN_1191.mp4,3,2.0,1,0
TRAIN_1192,./train/TRAIN_1192.mp4,7,1.0,0,0
TRAIN_1193,./train/TRAIN_1193.mp4,1,2.0,0,0
TRAIN_1194,./train/TRAIN_1194.mp4,0,0.0,-1,-1
TRAIN_1195,./train/TRAIN_1195.mp4,0,0.0,-1,-1
TRAIN_1196,./train/TRAIN_1196.mp4,0,0.0,-1,-1
TRAIN_1197,./train/TRAIN_1197.mp4,1,2.0,0,0
TRAIN_1198,./train/TRAIN_1198.mp4,7,1.0,0,0
TRAIN_1199,./train/TRAIN_1199.mp4,7,1.0,0,0
TRAIN_1200,./train/TRAIN_1200.mp4,0,0.0,-1,-1
TRAIN_1201,./train/TRAIN_1201.mp4,2,2.0,0,1
TRAIN_1202,./train/TRAIN_1202.mp4,5,2.0,2,0
TRAIN_1203,./train/TRAIN_1203.mp4,1,2.0,0,0
TRAIN_1204,./train/TRAIN_1204.mp4,1,2.0,0,0
TRAIN_1205,./train/TRAIN_1205.mp4,0,0.0,-1,-1
TRAIN_1206,./train/TRAIN_1206.mp4,0,0.0,-1,-1
TRAIN_1207,./train/TRAIN_1207.mp4,0,0.0,-1,-1
TRAIN_1208,./train/TRAIN_1208.mp4,7,1.0,0,0
TRAIN_1209,./train/TRAIN_1209.mp4,3,2.0,1,0
TRAIN_1210,./train/TRAIN_1210.mp4,0,0.0,-1,-1
TRAIN_1211,./train/TRAIN_1211.mp4,0,0.0,-1,-1
TRAIN_1212,./train/TRAIN_1212.mp4,0,0.0,-1,-1
TRAIN_1213,./train/TRAIN_1213.mp4,1,2.0,0,0
TRAIN_1214,./train/TRAIN_1214.mp4,0,0.0,-1,-1
TRAIN_1215,./train/TRAIN_1215.mp4,0,0.0,-1,-1
TRAIN_1216,./train/TRAIN_1216.mp4,0,0.0,-1,-1
TRAIN_1217,./train/TRAIN_1217.mp4,0,0.0,-1,-1
TRAIN_1218,./train/TRAIN_1218.mp4,0,0.0,-1,-1
TRAIN_1219,./train/TRAIN_1219.mp4,0,0.0,-1,-1
TRAIN_1220,./train/TRAIN_1220.mp4,0,0.0,-1,-1
TRAIN_1221,./train/TRAIN_1221.mp4,1,2.0,0,0
TRAIN_1222,./train/TRAIN_1222.mp4,0,0.0,-1,-1
TRAIN_1223,./train/TRAIN_1223.mp4,7,1.0,0,0
TRAIN_1224,./train/TRAIN_1224.mp4,1,2.0,0,0
TRAIN_1225,./train/TRAIN_1225.mp4,0,0.0,-1,-1
TRAIN_1226,./train/TRAIN_1226.mp4,0,0.0,-1,-1
TRAIN_1227,./train/TRAIN_1227.mp4,7,1.0,0,0
TRAIN_1228,./train/TRAIN_1228.mp4,7,1.0,0,0
TRAIN_1229,./train/TRAIN_1229.mp4,0,0.0,-1,-1
TRAIN_1230,./train/TRAIN_1230.mp4,0,0.0,-1,-1
TRAIN_1231,./train/TRAIN_1231.mp4,0,0.0,-1,-1
TRAIN_1232,./train/TRAIN_1232.mp4,1,2.0,0,0
TRAIN_1233,./train/TRAIN_1233.mp4,0,0.0,-1,-1
TRAIN_1234,./train/TRAIN_1234.mp4,0,0.0,-1,-1
TRAIN_1235,./train/TRAIN_1235.mp4,0,0.0,-1,-1
TRAIN_1236,./train/TRAIN_1236.mp4,0,0.0,-1,-1
TRAIN_1237,./train/TRAIN_1237.mp4,0,0.0,-1,-1
TRAIN_1238,./train/TRAIN_1238.mp4,0,0.0,-1,-1
TRAIN_1239,./train/TRAIN_1239.mp4,7,1.0,0,0
TRAIN_1240,./train/TRAIN_1240.mp4,0,0.0,-1,-1
TRAIN_1241,./train/TRAIN_1241.mp4,0,0.0,-1,-1
TRAIN_1242,./train/TRAIN_1242.mp4,0,0.0,-1,-1
TRAIN_1243,./train/TRAIN_1243.mp4,0,0.0,-1,-1
TRAIN_1244,./train/TRAIN_1244.mp4,9,1.0,1,0
TRAIN_1245,./train/TRAIN_1245.mp4,0,0.0,-1,-1
TRAIN_1246,./train/TRAIN_1246.mp4,0,0.0,-1,-1
TRAIN_1247,./train/TRAIN_1247.mp4,0,0.0,-1,-1
TRAIN_1248,./train/TRAIN_1248.mp4,0,0.0,-1,-1
TRAIN_1249,./train/TRAIN_1249.mp4,0,0.0,-1,-1
TRAIN_1250,./train/TRAIN_1250.mp4,0,0.0,-1,-1
TRAIN_1251,./train/TRAIN_1251.mp4,1,2.0,0,0
TRAIN_1252,./train/TRAIN_1252.mp4,0,0.0,-1,-1
TRAIN_1253,./train/TRAIN_1253.mp4,1,2.0,0,0
TRAIN_1254,./train/TRAIN_1254.mp4,0,0.0,-1,-1
TRAIN_1255,./train/TRAIN_1255.mp4,1,2.0,0,0
TRAIN_1256,./train/TRAIN_1256.mp4,0,0.0,-1,-1
TRAIN_1257,./train/TRAIN_1257.mp4,1,2.0,0,0
TRAIN_1258,./train/TRAIN_1258.mp4,0,0.0,-1,-1
TRAIN_1259,./train/TRAIN_1259.mp4,0,0.0,-1,-1
TRAIN_1260,./train/TRAIN_1260.mp4,0,0.0,-1,-1
TRAIN_1261,./train/TRAIN_1261.mp4,0,0.0,-1,-1
TRAIN_1262,./train/TRAIN_1262.mp4,0,0.0,-1,-1
TRAIN_1263,./train/TRAIN_1263.mp4,2,2.0,0,1
TRAIN_1264,./train/TRAIN_1264.mp4,0,0.0,-1,-1
TRAIN_1265,./train/TRAIN_1265.mp4,1,2.0,0,0
TRAIN_1266,./train/TRAIN_1266.mp4,7,1.0,0,0
TRAIN_1267,./train/TRAIN_1267.mp4,9,1.0,1,0
TRAIN_1268,./train/TRAIN_1268.mp4,0,0.0,-1,-1
TRAIN_1269,./train/TRAIN_1269.mp4,0,0.0,-1,-1
TRAIN_1270,./train/TRAIN_1270.mp4,1,2.0,0,0
TRAIN_1271,./train/TRAIN_1271.mp4,7,1.0,0,0
TRAIN_1272,./train/TRAIN_1272.mp4,0,0.0,-1,-1
TRAIN_1273,./train/TRAIN_1273.mp4,0,0.0,-1,-1
TRAIN_1274,./train/TRAIN_1274.mp4,7,1.0,0,0
TRAIN_1275,./train/TRAIN_1275.mp4,0,0.0,-1,-1
TRAIN_1276,./train/TRAIN_1276.mp4,0,0.0,-1,-1
TRAIN_1277,./train/TRAIN_1277.mp4,0,0.0,-1,-1
TRAIN_1278,./train/TRAIN_1278.mp4,0,0.0,-1,-1
TRAIN_1279,./train/TRAIN_1279.mp4,0,0.0,-1,-1
TRAIN_1280,./train/TRAIN_1280.mp4,7,1.0,0,0
TRAIN_1281,./train/TRAIN_1281.mp4,1,2.0,0,0
TRAIN_1282,./train/TRAIN_1282.mp4,0,0.0,-1,-1
TRAIN_1283,./train/TRAIN_1283.mp4,0,0.0,-1,-1
TRAIN_1284,./train/TRAIN_1284.mp4,0,0.0,-1,-1
TRAIN_1285,./train/TRAIN_1285.mp4,0,0.0,-1,-1
TRAIN_1286,./train/TRAIN_1286.mp4,0,0.0,-1,-1
TRAIN_1287,./train/TRAIN_1287.mp4,7,1.0,0,0
TRAIN_1288,./train/TRAIN_1288.mp4,7,1.0,0,0
TRAIN_1289,./train/TRAIN_1289.mp4,0,0.0,-1,-1
TRAIN_1290,./train/TRAIN_1290.mp4,0,0.0,-1,-1
TRAIN_1291,./train/TRAIN_1291.mp4,11,1.0,2,0
TRAIN_1292,./train/TRAIN_1292.mp4,7,1.0,0,0
TRAIN_1293,./train/TRAIN_1293.mp4,0,0.0,-1,-1
TRAIN_1294,./train/TRAIN_1294.mp4,0,0.0,-1,-1
TRAIN_1295,./train/TRAIN_1295.mp4,0,0.0,-1,-1
TRAIN_1296,./train/TRAIN_1296.mp4,0,0.0,-1,-1
TRAIN_1297,./train/TRAIN_1297.mp4,7,1.0,0,0
TRAIN_1298,./train/TRAIN_1298.mp4,0,0.0,-1,-1
TRAIN_1299,./train/TRAIN_1299.mp4,0,0.0,-1,-1
TRAIN_1300,./train/TRAIN_1300.mp4,0,0.0,-1,-1
TRAIN_1301,./train/TRAIN_1301.mp4,7,1.0,0,0
TRAIN_1302,./train/TRAIN_1302.mp4,0,0.0,-1,-1
TRAIN_1303,./train/TRAIN_1303.mp4,0,0.0,-1,-1
TRAIN_1304,./train/TRAIN_1304.mp4,0,0.0,-1,-1
TRAIN_1305,./train/TRAIN_1305.mp4,0,0.0,-1,-1
TRAIN_1306,./train/TRAIN_1306.mp4,0,0.0,-1,-1
TRAIN_1307,./train/TRAIN_1307.mp4,0,0.0,-1,-1
TRAIN_1308,./train/TRAIN_1308.mp4,7,1.0,0,0
TRAIN_1309,./train/TRAIN_1309.mp4,7,1.0,0,0
TRAIN_1310,./train/TRAIN_1310.mp4,0,0.0,-1,-1
TRAIN_1311,./train/TRAIN_1311.mp4,3,2.0,1,0
TRAIN_1312,./train/TRAIN_1312.mp4,3,2.0,1,0
TRAIN_1313,./train/TRAIN_1313.mp4,0,0.0,-1,-1
TRAIN_1314,./train/TRAIN_1314.mp4,0,0.0,-1,-1
TRAIN_1315,./train/TRAIN_1315.mp4,0,0.0,-1,-1
TRAIN_1316,./train/TRAIN_1316.mp4,0,0.0,-1,-1
TRAIN_1317,./train/TRAIN_1317.mp4,0,0.0,-1,-1
TRAIN_1318,./train/TRAIN_1318.mp4,0,0.0,-1,-1
TRAIN_1319,./train/TRAIN_1319.mp4,0,0.0,-1,-1
TRAIN_1320,./train/TRAIN_1320.mp4,1,2.0,0,0
TRAIN_1321,./train/TRAIN_1321.mp4,0,0.0,-1,-1
TRAIN_1322,./train/TRAIN_1322.mp4,0,0.0,-1,-1
TRAIN_1323,./train/TRAIN_1323.mp4,0,0.0,-1,-1
TRAIN_1324,./train/TRAIN_1324.mp4,0,0.0,-1,-1
TRAIN_1325,./train/TRAIN_1325.mp4,0,0.0,-1,-1
TRAIN_1326,./train/TRAIN_1326.mp4,0,0.0,-1,-1
TRAIN_1327,./train/TRAIN_1327.mp4,7,1.0,0,0
TRAIN_1328,./train/TRAIN_1328.mp4,7,1.0,0,0
TRAIN_1329,./train/TRAIN_1329.mp4,1,2.0,0,0
TRAIN_1330,./train/TRAIN_1330.mp4,0,0.0,-1,-1
TRAIN_1331,./train/TRAIN_1331.mp4,0,0.0,-1,-1
TRAIN_1332,./train/TRAIN_1332.mp4,1,2.0,0,0
TRAIN_1333,./train/TRAIN_1333.mp4,1,2.0,0,0
TRAIN_1334,./train/TRAIN_1334.mp4,8,1.0,0,1
TRAIN_1335,./train/TRAIN_1335.mp4,1,2.0,0,0
TRAIN_1336,./train/TRAIN_1336.mp4,0,0.0,-1,-1
TRAIN_1337,./train/TRAIN_1337.mp4,1,2.0,0,0
TRAIN_1338,./train/TRAIN_1338.mp4,1,2.0,0,0
TRAIN_1339,./train/TRAIN_1339.mp4,0,0.0,-1,-1
TRAIN_1340,./train/TRAIN_1340.mp4,1,2.0,0,0
TRAIN_1341,./train/TRAIN_1341.mp4,0,0.0,-1,-1
TRAIN_1342,./train/TRAIN_1342.mp4,0,0.0,-1,-1
TRAIN_1343,./train/TRAIN_1343.mp4,4,2.0,1,1
TRAIN_1344,./train/TRAIN_1344.mp4,0,0.0,-1,-1
TRAIN_1345,./train/TRAIN_1345.mp4,0,0.0,-1,-1
TRAIN_1346,./train/TRAIN_1346.mp4,0,0.0,-1,-1
TRAIN_1347,./train/TRAIN_1347.mp4,0,0.0,-1,-1
TRAIN_1348,./train/TRAIN_1348.mp4,0,0.0,-1,-1
TRAIN_1349,./train/TRAIN_1349.mp4,0,0.0,-1,-1
TRAIN_1350,./train/TRAIN_1350.mp4,0,0.0,-1,-1
TRAIN_1351,./train/TRAIN_1351.mp4,0,0.0,-1,-1
TRAIN_1352,./train/TRAIN_1352.mp4,0,0.0,-1,-1
TRAIN_1353,./train/TRAIN_1353.mp4,0,0.0,-1,-1
TRAIN_1354,./train/TRAIN_1354.mp4,1,2.0,0,0
TRAIN_1355,./train/TRAIN_1355.mp4,0,0.0,-1,-1
TRAIN_1356,./train/TRAIN_1356.mp4,1,2.0,0,0
TRAIN_1357,./train/TRAIN_1357.mp4,0,0.0,-1,-1
TRAIN_1358,./train/TRAIN_1358.mp4,7,1.0,0,0
TRAIN_1359,./train/TRAIN_1359.mp4,0,0.0,-1,-1
TRAIN_1360,./train/TRAIN_1360.mp4,0,0.0,-1,-1
TRAIN_1361,./train/TRAIN_1361.mp4,0,0.0,-1,-1
TRAIN_1362,./train/TRAIN_1362.mp4,0,0.0,-1,-1
TRAIN_1363,./train/TRAIN_1363.mp4,0,0.0,-1,-1
TRAIN_1364,./train/TRAIN_1364.mp4,0,0.0,-1,-1
TRAIN_1365,./train/TRAIN_1365.mp4,0,0.0,-1,-1
TRAIN_1366,./train/TRAIN_1366.mp4,0,0.0,-1,-1
TRAIN_1367,./train/TRAIN_1367.mp4,0,0.0,-1,-1
TRAIN_1368,./train/TRAIN_1368.mp4,0,0.0,-1,-1
TRAIN_1369,./train/TRAIN_1369.mp4,7,1.0,0,0
TRAIN_1370,./train/TRAIN_1370.mp4,0,0.0,-1,-1
TRAIN_1371,./train/TRAIN_1371.mp4,1,2.0,0,0
TRAIN_1372,./train/TRAIN_1372.mp4,0,0.0,-1,-1
TRAIN_1373,./train/TRAIN_1373.mp4,7,1.0,0,0
TRAIN_1374,./train/TRAIN_1374.mp4,7,1.0,0,0
TRAIN_1375,./train/TRAIN_1375.mp4,3,2.0,1,0
TRAIN_1376,./train/TRAIN_1376.mp4,0,0.0,-1,-1
TRAIN_1377,./train/TRAIN_1377.mp4,0,0.0,-1,-1
TRAIN_1378,./train/TRAIN_1378.mp4,0,0.0,-1,-1
TRAIN_1379,./train/TRAIN_1379.mp4,0,0.0,-1,-1
TRAIN_1380,./train/TRAIN_1380.mp4,2,2.0,0,1
TRAIN_1381,./train/TRAIN_1381.mp4,3,2.0,1,0
TRAIN_1382,./train/TRAIN_1382.mp4,0,0.0,-1,-1
TRAIN_1383,./train/TRAIN_1383.mp4,0,0.0,-1,-1
TRAIN_1384,./train/TRAIN_1384.mp4,1,2.0,0,0
TRAIN_1385,./train/TRAIN_1385.mp4,0,0.0,-1,-1
TRAIN_1386,./train/TRAIN_1386.mp4,3,2.0,1,0
TRAIN_1387,./train/TRAIN_1387.mp4,1,2.0,0,0
TRAIN_1388,./train/TRAIN_1388.mp4,7,1.0,0,0
TRAIN_1389,./train/TRAIN_1389.mp4,3,2.0,1,0
TRAIN_1390,./train/TRAIN_1390.mp4,0,0.0,-1,-1
TRAIN_1391,./train/TRAIN_1391.mp4,1,2.0,0,0
TRAIN_1392,./train/TRAIN_1392.mp4,0,0.0,-1,-1
TRAIN_1393,./train/TRAIN_1393.mp4,0,0.0,-1,-1
TRAIN_1394,./train/TRAIN_1394.mp4,0,0.0,-1,-1
TRAIN_1395,./train/TRAIN_1395.mp4,1,2.0,0,0
TRAIN_1396,./train/TRAIN_1396.mp4,0,0.0,-1,-1
TRAIN_1397,./train/TRAIN_1397.mp4,0,0.0,-1,-1
TRAIN_1398,./train/TRAIN_1398.mp4,0,0.0,-1,-1
TRAIN_1399,./train/TRAIN_1399.mp4,0,0.0,-1,-1
TRAIN_1400,./train/TRAIN_1400.mp4,0,0.0,-1,-1
TRAIN_1401,./train/TRAIN_1401.mp4,0,0.0,-1,-1
TRAIN_1402,./train/TRAIN_1402.mp4,0,0.0,-1,-1
TRAIN_1403,./train/TRAIN_1403.mp4,0,0.0,-1,-1
TRAIN_1404,./train/TRAIN_1404.mp4,0,0.0,-1,-1
TRAIN_1405,./train/TRAIN_1405.mp4,0,0.0,-1,-1
TRAIN_1406,./train/TRAIN_1406.mp4,0,0.0,-1,-1
TRAIN_1407,./train/TRAIN_1407.mp4,0,0.0,-1,-1
TRAIN_1408,./train/TRAIN_1408.mp4,0,0.0,-1,-1
TRAIN_1409,./train/TRAIN_1409.mp4,7,1.0,0,0
TRAIN_1410,./train/TRAIN_1410.mp4,0,0.0,-1,-1
TRAIN_1411,./train/TRAIN_1411.mp4,0,0.0,-1,-1
TRAIN_1412,./train/TRAIN_1412.mp4,0,0.0,-1,-1
TRAIN_1413,./train/TRAIN_1413.mp4,0,0.0,-1,-1
TRAIN_1414,./train/TRAIN_1414.mp4,4,2.0,1,1
TRAIN_1415,./train/TRAIN_1415.mp4,1,2.0,0,0
TRAIN_1416,./train/TRAIN_1416.mp4,0,0.0,-1,-1
TRAIN_1417,./train/TRAIN_1417.mp4,0,0.0,-1,-1
TRAIN_1418,./train/TRAIN_1418.mp4,3,2.0,1,0
TRAIN_1419,./train/TRAIN_1419.mp4,4,2.0,1,1
TRAIN_1420,./train/TRAIN_1420.mp4,11,1.0,2,0
TRAIN_1421,./train/TRAIN_1421.mp4,0,0.0,-1,-1
TRAIN_1422,./train/TRAIN_1422.mp4,0,0.0,-1,-1
TRAIN_1423,./train/TRAIN_1423.mp4,1,2.0,0,0
TRAIN_1424,./train/TRAIN_1424.mp4,2,2.0,0,1
TRAIN_1425,./train/TRAIN_1425.mp4,3,2.0,1,0
TRAIN_1426,./train/TRAIN_1426.mp4,0,0.0,-1,-1
TRAIN_1427,./train/TRAIN_1427.mp4,7,1.0,0,0
TRAIN_1428,./train/TRAIN_1428.mp4,1,2.0,0,0
TRAIN_1429,./train/TRAIN_1429.mp4,0,0.0,-1,-1
TRAIN_1430,./train/TRAIN_1430.mp4,7,1.0,0,0
TRAIN_1431,./train/TRAIN_1431.mp4,0,0.0,-1,-1
TRAIN_1432,./train/TRAIN_1432.mp4,0,0.0,-1,-1
TRAIN_1433,./train/TRAIN_1433.mp4,0,0.0,-1,-1
TRAIN_1434,./train/TRAIN_1434.mp4,0,0.0,-1,-1
TRAIN_1435,./train/TRAIN_1435.mp4,7,1.0,0,0
TRAIN_1436,./train/TRAIN_1436.mp4,0,0.0,-1,-1
TRAIN_1437,./train/TRAIN_1437.mp4,7,1.0,0,0
TRAIN_1438,./train/TRAIN_1438.mp4,1,2.0,0,0
TRAIN_1439,./train/TRAIN_1439.mp4,7,1.0,0,0
TRAIN_1440,./train/TRAIN_1440.mp4,1,2.0,0,0
TRAIN_1441,./train/TRAIN_1441.mp4,1,2.0,0,0
TRAIN_1442,./train/TRAIN_1442.mp4,0,0.0,-1,-1
TRAIN_1443,./train/TRAIN_1443.mp4,0,0.0,-1,-1
TRAIN_1444,./train/TRAIN_1444.mp4,1,2.0,0,0
TRAIN_1445,./train/TRAIN_1445.mp4,7,1.0,0,0
TRAIN_1446,./train/TRAIN_1446.mp4,7,1.0,0,0
TRAIN_1447,./train/TRAIN_1447.mp4,0,0.0,-1,-1
TRAIN_1448,./train/TRAIN_1448.mp4,0,0.0,-1,-1
TRAIN_1449,./train/TRAIN_1449.mp4,0,0.0,-1,-1
TRAIN_1450,./train/TRAIN_1450.mp4,0,0.0,-1,-1
TRAIN_1451,./train/TRAIN_1451.mp4,0,0.0,-1,-1
TRAIN_1452,./train/TRAIN_1452.mp4,7,1.0,0,0
TRAIN_1453,./train/TRAIN_1453.mp4,0,0.0,-1,-1
TRAIN_1454,./train/TRAIN_1454.mp4,3,2.0,1,0
TRAIN_1455,./train/TRAIN_1455.mp4,1,2.0,0,0
TRAIN_1456,./train/TRAIN_1456.mp4,0,0.0,-1,-1
TRAIN_1457,./train/TRAIN_1457.mp4,0,0.0,-1,-1
TRAIN_1458,./train/TRAIN_1458.mp4,0,0.0,-1,-1
TRAIN_1459,./train/TRAIN_1459.mp4,0,0.0,-1,-1
TRAIN_1460,./train/TRAIN_1460.mp4,0,0.0,-1,-1
TRAIN_1461,./train/TRAIN_1461.mp4,1,2.0,0,0
TRAIN_1462,./train/TRAIN_1462.mp4,0,0.0,-1,-1
TRAIN_1463,./train/TRAIN_1463.mp4,0,0.0,-1,-1
TRAIN_1464,./train/TRAIN_1464.mp4,0,0.0,-1,-1
TRAIN_1465,./train/TRAIN_1465.mp4,7,1.0,0,0
TRAIN_1466,./train/TRAIN_1466.mp4,0,0.0,-1,-1
TRAIN_1467,./train/TRAIN_1467.mp4,7,1.0,0,0
TRAIN_1468,./train/TRAIN_1468.mp4,1,2.0,0,0
TRAIN_1469,./train/TRAIN_1469.mp4,0,0.0,-1,-1
TRAIN_1470,./train/TRAIN_1470.mp4,0,0.0,-1,-1
TRAIN_1471,./train/TRAIN_1471.mp4,0,0.0,-1,-1
TRAIN_1472,./train/TRAIN_1472.mp4,0,0.0,-1,-1
TRAIN_1473,./train/TRAIN_1473.mp4,0,0.0,-1,-1
TRAIN_1474,./train/TRAIN_1474.mp4,0,0.0,-1,-1
TRAIN_1475,./train/TRAIN_1475.mp4,0,0.0,-1,-1
TRAIN_1476,./train/TRAIN_1476.mp4,0,0.0,-1,-1
TRAIN_1477,./train/TRAIN_1477.mp4,0,0.0,-1,-1
TRAIN_1478,./train/TRAIN_1478.mp4,0,0.0,-1,-1
TRAIN_1479,./train/TRAIN_1479.mp4,7,1.0,0,0
TRAIN_1480,./train/TRAIN_1480.mp4,0,0.0,-1,-1
TRAIN_1481,./train/TRAIN_1481.mp4,7,1.0,0,0
TRAIN_1482,./train/TRAIN_1482.mp4,0,0.0,-1,-1
TRAIN_1483,./train/TRAIN_1483.mp4,1,2.0,0,0
TRAIN_1484,./train/TRAIN_1484.mp4,0,0.0,-1,-1
TRAIN_1485,./train/TRAIN_1485.mp4,1,2.0,0,0
TRAIN_1486,./train/TRAIN_1486.mp4,1,2.0,0,0
TRAIN_1487,./train/TRAIN_1487.mp4,0,0.0,-1,-1
TRAIN_1488,./train/TRAIN_1488.mp4,2,2.0,0,1
TRAIN_1489,./train/TRAIN_1489.mp4,0,0.0,-1,-1
TRAIN_1490,./train/TRAIN_1490.mp4,0,0.0,-1,-1
TRAIN_1491,./train/TRAIN_1491.mp4,0,0.0,-1,-1
TRAIN_1492,./train/TRAIN_1492.mp4,2,2.0,0,1
TRAIN_1493,./train/TRAIN_1493.mp4,0,0.0,-1,-1
TRAIN_1494,./train/TRAIN_1494.mp4,7,1.0,0,0
TRAIN_1495,./train/TRAIN_1495.mp4,0,0.0,-1,-1
TRAIN_1496,./train/TRAIN_1496.mp4,0,0.0,-1,-1
TRAIN_1497,./train/TRAIN_1497.mp4,7,1.0,0,0
TRAIN_1498,./train/TRAIN_1498.mp4,0,0.0,-1,-1
TRAIN_1499,./train/TRAIN_1499.mp4,0,0.0,-1,-1
TRAIN_1500,./train/TRAIN_1500.mp4,0,0.0,-1,-1
TRAIN_1501,./train/TRAIN_1501.mp4,0,0.0,-1,-1
TRAIN_1502,./train/TRAIN_1502.mp4,1,2.0,0,0
TRAIN_1503,./train/TRAIN_1503.mp4,0,0.0,-1,-1
TRAIN_1504,./train/TRAIN_1504.mp4,0,0.0,-1,-1
TRAIN_1505,./train/TRAIN_1505.mp4,3,2.0,1,0
TRAIN_1506,./train/TRAIN_1506.mp4,1,2.0,0,0
TRAIN_1507,./train/TRAIN_1507.mp4,0,0.0,-1,-1
TRAIN_1508,./train/TRAIN_1508.mp4,0,0.0,-1,-1
TRAIN_1509,./train/TRAIN_1509.mp4,0,0.0,-1,-1
TRAIN_1510,./train/TRAIN_1510.mp4,0,0.0,-1,-1
TRAIN_1511,./train/TRAIN_1511.mp4,7,1.0,0,0
TRAIN_1512,./train/TRAIN_1512.mp4,7,1.0,0,0
TRAIN_1513,./train/TRAIN_1513.mp4,9,1.0,1,0
TRAIN_1514,./train/TRAIN_1514.mp4,0,0.0,-1,-1
TRAIN_1515,./train/TRAIN_1515.mp4,0,0.0,-1,-1
TRAIN_1516,./train/TRAIN_1516.mp4,0,0.0,-1,-1
TRAIN_1517,./train/TRAIN_1517.mp4,0,0.0,-1,-1
TRAIN_1518,./train/TRAIN_1518.mp4,1,2.0,0,0
TRAIN_1519,./train/TRAIN_1519.mp4,0,0.0,-1,-1
TRAIN_1520,./train/TRAIN_1520.mp4,0,0.0,-1,-1
TRAIN_1521,./train/TRAIN_1521.mp4,0,0.0,-1,-1
TRAIN_1522,./train/TRAIN_1522.mp4,0,0.0,-1,-1
TRAIN_1523,./train/TRAIN_1523.mp4,0,0.0,-1,-1
TRAIN_1524,./train/TRAIN_1524.mp4,0,0.0,-1,-1
TRAIN_1525,./train/TRAIN_1525.mp4,7,1.0,0,0
TRAIN_1526,./train/TRAIN_1526.mp4,0,0.0,-1,-1
TRAIN_1527,./train/TRAIN_1527.mp4,0,0.0,-1,-1
TRAIN_1528,./train/TRAIN_1528.mp4,0,0.0,-1,-1
TRAIN_1529,./train/TRAIN_1529.mp4,0,0.0,-1,-1
TRAIN_1530,./train/TRAIN_1530.mp4,0,0.0,-1,-1
TRAIN_1531,./train/TRAIN_1531.mp4,1,2.0,0,0
TRAIN_1532,./train/TRAIN_1532.mp4,0,0.0,-1,-1
TRAIN_1533,./train/TRAIN_1533.mp4,8,1.0,0,1
TRAIN_1534,./train/TRAIN_1534.mp4,0,0.0,-1,-1
TRAIN_1535,./train/TRAIN_1535.mp4,10,1.0,1,1
TRAIN_1536,./train/TRAIN_1536.mp4,0,0.0,-1,-1
